soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
13-2072.00,Loan Officers,3410,"Explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3413,Review loan agreements to ensure that they are complete and accurate according to policy.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3407,"Approve loans within specified limits, and refer loan applications outside those limits to management for approval.",Core,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3417,Handle customer complaints and take appropriate action to resolve them.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3415,Stay abreast of new types of loans and other financial services and products to better meet customers' needs.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3412,Review and update credit and loan files.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3416,Submit applications to credit analysts for verification and recommendation.,Core,106.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3414,Compute payment schedules.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2072.00,Loan Officers,3425,Analyze potential loan markets and develop referral networks to locate prospects for loans.,Core,107.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5288,Collect taxes from individuals or businesses according to prescribed laws and regulations.,Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5289,"Maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5290,"Maintain records for each case, including contacts, telephone numbers, and actions taken.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5292,Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5293,Send notices to taxpayers when accounts are delinquent.,Core,109.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5302,"Check tax forms to verify that names and taxpayer identification numbers are correct, that computations have been performed correctly, or that amounts match those on supporting documentation.",Core,110.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",20016,Answer questions from taxpayers and assist them in completing tax forms.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5301,Impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met.,Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",5294,"Notify taxpayers of any overpayment or underpayment, and either issue a refund or request further payment.",Core,108.0,07/2011,Incumbent,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7361,Interview clients to obtain additional information on taxable income and deductible expenses and allowances.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7360,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7359,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7358,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7363,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7366,"Check data input or verify totals on forms prepared by others to detect errors in arithmetic, data entry, or procedures.",Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7364,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7365,Calculate form preparation fees according to return complexity and processing time required.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,20363,Answer questions and provide future tax planning to clients.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,7362,Review financial records such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2082.00,Tax Preparers,20364,Explain federal and state tax laws to individuals and companies.,Core,20.0,07/2013,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16012,"Document, and ensure communication of, key risks.",Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16001,Maintain input or data quality of risk management systems.,Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16007,Recommend ways to control or reduce risk.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16015,"Identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16013,Devise systems and processes to monitor validity of risk modeling outputs.,Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16010,Gather risk-related data from internal or external resources.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16016,"Identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16011,Develop or implement risk-assessment models or methodologies.,Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16008,"Produce reports or presentations that outline findings, explain risk positions, or recommend changes.",Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16009,"Plan, and contribute to development of, risk management systems.",Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16014,Conduct statistical analyses to quantify risk using statistical analysis software or econometric models.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16000,"Meet with clients to answer queries on subjects such as risk exposure, market scenarios, or values-at-risk calculations.",Core,45.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16003,Devise scenario analyses reflecting possible severe market events.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16002,Develop contingency plans to deal with emergencies.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16017,Confer with traders to identify and communicate risks associated with specific trading strategies or positions.,Core,47.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.02,Risk Management Specialists,16006,Analyze new legislation to determine impact on risk exposure.,Core,46.0,07/2011,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16053,Document all investigative activities.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16046,Prepare written reports of investigation findings.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16038,Prepare evidence for presentation in court.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16043,Testify in court regarding investigation findings.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16049,Interview witnesses or suspects and take statements.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16055,Coordinate investigative efforts with law enforcement officers and attorneys.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16044,Advise businesses or agencies on ways to improve fraud detection.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16051,Gather financial documents related to investigations.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16056,"Conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.",Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16054,"Create and maintain logs, records, or databases of information about fraudulent activity.",Core,31.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16057,"Analyze financial data to detect irregularities in areas such as billing trends, financial relationships, and regulatory compliance procedures.",Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16050,"Design, implement, or maintain fraud detection tools or procedures.",Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16048,"Lead, or participate in, fraud investigation teams.",Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16045,Review reports of suspected fraud to determine need for further investigation.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16036,Train others in fraud detection and prevention techniques.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16035,Maintain knowledge of current events and trends in such areas as money laundering and criminal tools and techniques.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16052,Evaluate business operations to identify risk areas for fraud.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16047,Recommend actions in fraud cases.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16040,Negotiate with responsible parties to arrange for recovery of losses due to fraud.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16041,Conduct field surveillance to gather case-related information.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
13-2099.04,"Fraud Examiners, Investigators and Analysts",16037,Research or evaluate new technologies for use in fraud detection systems.,Core,32.0,06/2010,Occupational Expert,13,Business and Financial Operations Occupations
