,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
1429,13-1041.02,Licensing Examiners and Inspectors,10857,Score tests and observe equipment operation and control to rate ability of applicants.,Supplemental,79.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1430,13-1041.02,Licensing Examiners and Inspectors,10861,Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,Supplemental,76.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1431,13-1041.03,Equal Opportunity Representatives and Officers,10865,Investigate employment practices or alleged violations of laws to document and correct discriminatory factors.,Core,107.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1432,13-1041.03,Equal Opportunity Representatives and Officers,20719,Prepare reports related to investigations of equal opportunity complaints.,Core,106.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1433,13-1041.03,Equal Opportunity Representatives and Officers,20720,Interview persons involved in equal opportunity complaints to verify case information.,Core,108.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1434,13-1041.03,Equal Opportunity Representatives and Officers,10867,Study equal opportunity complaints to clarify issues.,Core,107.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1435,13-1041.03,Equal Opportunity Representatives and Officers,10866,Interpret civil rights laws and equal opportunity regulations for individuals or employers.,Core,109.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1436,13-1041.03,Equal Opportunity Representatives and Officers,20721,Meet with persons involved in equal opportunity complaints to arbitrate and settle disputes.,Core,107.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1437,13-1041.03,Equal Opportunity Representatives and Officers,20722,Develop guidelines for nondiscriminatory employment practices.,Core,107.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1438,13-1041.03,Equal Opportunity Representatives and Officers,20723,Monitor the implementation and impact of guidelines for nondiscriminatory employment practices.,Core,106.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1439,13-1041.03,Equal Opportunity Representatives and Officers,10869,"Coordinate, monitor, or revise complaint procedures to ensure timely processing and review of complaints.",Core,105.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1440,13-1041.03,Equal Opportunity Representatives and Officers,10875,"Provide information, technical assistance, or training to supervisors, managers, or employees on topics such as employee supervision, hiring, grievance procedures, or staff development.",Core,104.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1441,13-1041.03,Equal Opportunity Representatives and Officers,10871,Conduct surveys and evaluate findings to determine if systematic discrimination exists.,Core,108.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1442,13-1041.03,Equal Opportunity Representatives and Officers,10870,"Prepare reports of selection, survey, or other statistics and recommendations for corrective action.",Supplemental,105.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1443,13-1041.03,Equal Opportunity Representatives and Officers,10879,"Meet with job search committees or coordinators to explain the role of the equal opportunity coordinator, to provide resources for advertising, or to explain expectations for future contacts.",Supplemental,106.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1444,13-1041.03,Equal Opportunity Representatives and Officers,10877,Act as liaisons between minority placement agencies and employers or between job search committees and other equal opportunity administrators.,Supplemental,106.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1445,13-1041.03,Equal Opportunity Representatives and Officers,10874,"Counsel newly hired members of minority or disadvantaged groups, informing them about details of civil rights laws.",Supplemental,109.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1446,13-1041.03,Equal Opportunity Representatives and Officers,10873,Review company contracts to determine actions required to meet governmental equal opportunity provisions.,Supplemental,108.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1447,13-1041.03,Equal Opportunity Representatives and Officers,10876,Verify that all job descriptions are submitted for review and approval and that descriptions meet regulatory standards.,Supplemental,105.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1448,13-1041.03,Equal Opportunity Representatives and Officers,10878,Consult with community representatives to develop technical assistance agreements in accordance with governmental regulations.,Supplemental,107.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1449,13-1041.03,Equal Opportunity Representatives and Officers,10880,"Participate in the recruitment of employees through job fairs, career days, or advertising plans.",Supplemental,106.0,07/2015,Incumbent,13,Business and Financial Operations Occupations
1450,13-1041.04,Government Property Inspectors and Investigators,12890,"Prepare correspondence, reports of inspections or investigations or recommendations for action.",Core,74.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1451,13-1041.04,Government Property Inspectors and Investigators,12891,"Examine records, reports, or other documents to establish facts or detect discrepancies.",Core,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1452,13-1041.04,Government Property Inspectors and Investigators,12892,Monitor investigations of suspected offenders to ensure that they are conducted in accordance with constitutional requirements.,Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1453,13-1041.04,Government Property Inspectors and Investigators,12893,"Collect, identify, evaluate, or preserve case evidence.",Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1454,13-1041.04,Government Property Inspectors and Investigators,12894,Inspect manufactured or processed products to ensure compliance with contract specifications or legal requirements.,Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1455,13-1041.04,Government Property Inspectors and Investigators,12895,Coordinate with or assist law enforcement agencies in matters of mutual concern.,Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1456,13-1041.04,Government Property Inspectors and Investigators,12896,Testify in court or at administrative proceedings concerning investigation findings.,Supplemental,74.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1457,13-1041.04,Government Property Inspectors and Investigators,12897,"Investigate applications for special licenses or permits, as well as alleged license or permit violations.",Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1458,13-1041.04,Government Property Inspectors and Investigators,12898,Inspect government-owned equipment or materials in the possession of private contractors to ensure compliance with contracts or regulations or to prevent misuse.,Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1459,13-1041.04,Government Property Inspectors and Investigators,12899,Recommend legal or administrative action to protect government property.,Supplemental,74.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1460,13-1041.04,Government Property Inspectors and Investigators,12900,"Submit samples of products to government laboratories for testing, as required.",Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1461,13-1041.04,Government Property Inspectors and Investigators,12901,"Locate and interview plaintiffs, witnesses, or representatives of business or government to gather facts relevant to inspections or alleged violations.",Supplemental,75.0,06/2007,Incumbent,13,Business and Financial Operations Occupations
1462,13-1041.06,Coroners,8912,"Perform medicolegal examinations and autopsies, conducting preliminary examinations of the body to identify victims, locate signs of trauma, and identify factors that would indicate time of death.",Core,31.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
1463,13-1041.06,Coroners,8913,"Inquire into the cause, manner, and circumstances of human deaths and establish the identities of deceased persons.",Core,31.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
1464,13-1041.06,Coroners,8915,"Complete death certificates, including the assignment of cause and manner of death.",Core,31.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
1465,13-1041.06,Coroners,8916,Observe and record the positions and conditions of bodies and related evidence.,Core,31.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
1466,13-1041.06,Coroners,8918,"Observe, record, and preserve any objects or personal property related to deaths, including objects such as medication containers and suicide notes.",Core,31.0,07/2012,Occupational Expert,13,Business and Financial Operations Occupations
