,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
2901,15-2041.00,Statisticians,8953,"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2902,15-2041.00,Statisticians,8956,Analyze and interpret statistical data to identify significant differences in relationships among sources of information.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2903,15-2041.00,Statisticians,8965,"Adapt statistical methods to solve specific problems in many fields, such as economics, biology, and engineering.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2904,15-2041.00,Statisticians,20193,Develop software applications or programming to use for statistical modeling and graphic analysis.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2905,15-2041.00,Statisticians,8966,"Develop and test experimental designs, sampling techniques, and analytical methods.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2906,15-2041.00,Statisticians,8957,"Prepare data for processing by organizing information, checking for any inaccuracies, and adjusting and weighting the raw data.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2907,15-2041.00,Statisticians,8960,Plan data collection methods for specific projects and determine the types and sizes of sample groups to be used.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2908,15-2041.00,Statisticians,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2909,15-2041.00,Statisticians,8958,"Evaluate the statistical methods and procedures used to obtain data to ensure validity, applicability, efficiency, and accuracy.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2910,15-2041.00,Statisticians,8961,Design research projects that apply valid scientific techniques and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2911,15-2041.00,Statisticians,20194,"Present statistical and nonstatistical results using charts, bullets, and graphs in meetings or conferences to audiences such as clients, peers, and students.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2912,15-2041.00,Statisticians,8962,Develop an understanding of fields to which statistical methods are to be applied to determine whether methods and results are appropriate.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2913,15-2041.00,Statisticians,8963,Supervise and provide instructions for workers collecting and tabulating data.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2914,15-2041.00,Statisticians,8959,Evaluate sources of information to determine any limitations in terms of reliability or usability.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2915,15-2041.00,Statisticians,8964,Apply sampling techniques or use complete enumeration bases to determine and define groups to be surveyed.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2916,15-2041.00,Statisticians,8967,"Examine theories, such as those of probability and inference, to discover mathematical bases for new or improved methods of obtaining and evaluating numerical data.",Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2917,15-2041.00,Statisticians,20192,Report results of statistical analyses in peer-reviewed papers and technical manuals.,Core,25.0,07/2012,Occupational Expert,15,Computer and Mathematical Occupations
2918,15-2041.01,Biostatisticians,16254,Draw conclusions or make predictions based on data summaries or statistical analyses.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2919,15-2041.01,Biostatisticians,16258,"Design research studies in collaboration with physicians, life scientists, or other professionals.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2920,15-2041.01,Biostatisticians,16265,"Analyze clinical or survey data using statistical approaches such as longitudinal analysis, mixed effect modeling, logistic regression analyses, and model building techniques.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2921,15-2041.01,Biostatisticians,16263,Provide biostatistical consultation to clients or colleagues.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2922,15-2041.01,Biostatisticians,16241,Write research proposals or grant applications for submission to external bodies.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2923,15-2041.01,Biostatisticians,16245,Prepare articles for publication or presentation at professional conferences.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2924,15-2041.01,Biostatisticians,16246,Calculate sample size requirements for clinical studies.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2925,15-2041.01,Biostatisticians,16250,Write detailed analysis plans and descriptions of analyses and findings for research protocols or reports.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2926,15-2041.01,Biostatisticians,16253,Monitor clinical trials or experiments to ensure adherence to established procedures or to verify the quality of data collected.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2927,15-2041.01,Biostatisticians,16262,Review clinical or other medical research protocols and recommend appropriate statistical analyses.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2928,15-2041.01,Biostatisticians,16252,Prepare tables and graphs to present clinical data or results.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2929,15-2041.01,Biostatisticians,16257,Develop or implement data analysis algorithms.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2930,15-2041.01,Biostatisticians,16244,"Prepare statistical data for inclusion in reports to data monitoring committees, federal regulatory agencies, managers, or clients.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2931,15-2041.01,Biostatisticians,16249,Write program code to analyze data using statistical analysis software.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2932,15-2041.01,Biostatisticians,16243,"Read current literature, attend meetings or conferences, and talk with colleagues to keep abreast of methodological or conceptual developments in fields such as biostatistics, pharmacology, life sciences, and social sciences.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2933,15-2041.01,Biostatisticians,16248,Assign work to biostatistical assistants or programmers.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2934,15-2041.01,Biostatisticians,16242,Teach graduate or continuing education courses or seminars in biostatistics.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2935,15-2041.01,Biostatisticians,16251,Plan or direct research studies related to life sciences.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2936,15-2041.01,Biostatisticians,16247,"Determine project plans, timelines, or technical objectives for statistical aspects of biological research studies.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2937,15-2041.01,Biostatisticians,16264,Apply research or simulation results to extend biological theory or recommend new research projects.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2938,15-2041.01,Biostatisticians,16260,Collect data through surveys or experimentation.,Core,24.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2939,15-2041.01,Biostatisticians,16259,Design or maintain databases of biological data.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2940,15-2041.01,Biostatisticians,16255,Develop or use mathematical models to track changes in biological phenomena such as the spread of infectious diseases.,Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2941,15-2041.01,Biostatisticians,16261,"Analyze archival data such as birth, death, and disease records.",Core,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2942,15-2041.01,Biostatisticians,16256,Design surveys to assess health issues.,Supplemental,25.0,07/2014,Occupational Expert,15,Computer and Mathematical Occupations
2943,15-2041.02,Clinical Data Managers,16285,"Develop project-specific data management plans that address areas such as data coding, reporting, or transfer, database locks, and work flow processes.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2944,15-2041.02,Clinical Data Managers,16280,Generate data queries based on validation checks or errors and omissions identified during data entry to resolve identified problems.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2945,15-2041.02,Clinical Data Managers,16281,Design and validate clinical databases including designing or testing logic checks.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2946,15-2041.02,Clinical Data Managers,16286,"Design forms for receiving, processing, or tracking data.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2947,15-2041.02,Clinical Data Managers,16284,"Process clinical data, including receipt, entry, verification, or filing of information.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2948,15-2041.02,Clinical Data Managers,16278,"Perform quality control audits to ensure accuracy, completeness, or proper usage of clinical systems and data.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2949,15-2041.02,Clinical Data Managers,16279,Monitor work productivity or quality to ensure compliance with standard operating procedures.,Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2950,15-2041.02,Clinical Data Managers,16276,Supervise the work of data management project staff.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2951,15-2041.02,Clinical Data Managers,16282,"Confer with end users to define or implement clinical system requirements such as data release formats, delivery schedules, and testing protocols.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2952,15-2041.02,Clinical Data Managers,16273,"Write work instruction manuals, data capture guidelines, or standard operating procedures.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2953,15-2041.02,Clinical Data Managers,16270,Develop technical specifications for data management programming and communicate needs to information technology staff.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2954,15-2041.02,Clinical Data Managers,16274,Track the flow of work forms including in-house data flow or electronic forms transfer.,Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2955,15-2041.02,Clinical Data Managers,16277,"Prepare data analysis listings and activity, performance, or progress reports.",Core,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2956,15-2041.02,Clinical Data Managers,16275,Train staff on technical procedures or software program usage.,Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2957,15-2041.02,Clinical Data Managers,16269,"Evaluate processes and technologies, and suggest revisions to increase productivity and efficiency.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2958,15-2041.02,Clinical Data Managers,16267,"Provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2959,15-2041.02,Clinical Data Managers,16272,"Contribute to the compilation, organization, and production of protocols, clinical study reports, regulatory submissions, or other controlled documentation.",Core,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2960,15-2041.02,Clinical Data Managers,16283,Analyze clinical data using appropriate statistical tools.,Supplemental,21.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2961,15-2041.02,Clinical Data Managers,16268,Prepare appropriate formatting to data sets as requested.,Supplemental,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2962,15-2041.02,Clinical Data Managers,16266,Read technical literature and participate in continuing education or professional associations to maintain awareness of current database technology and best practices.,Supplemental,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2963,15-2041.02,Clinical Data Managers,16271,Develop or select specific software programs for various research scenarios.,Supplemental,22.0,06/2010,Occupational Expert,15,Computer and Mathematical Occupations
2964,15-2091.00,Mathematical Technicians,15297,"Apply standardized mathematical formulas, principles, and methodology to the solution of technological problems involving engineering or physical science.",,,03/2003,Analyst,15,Computer and Mathematical Occupations
2965,15-2091.00,Mathematical Technicians,15298,"Process data for analysis, using computers.",,,03/2003,Analyst,15,Computer and Mathematical Occupations
2966,15-2091.00,Mathematical Technicians,15299,"Reduce raw data to meaningful terms, using the most practical and accurate combination and sequence of computational methods.",,,03/2003,Analyst,15,Computer and Mathematical Occupations
2967,15-2091.00,Mathematical Technicians,15300,"Translate data into numbers, equations, flow charts, graphs, or other forms.",,,03/2003,Analyst,15,Computer and Mathematical Occupations
2968,15-2091.00,Mathematical Technicians,15301,Confer with scientific or engineering personnel to plan projects.,,,03/2003,Analyst,15,Computer and Mathematical Occupations
2969,15-2091.00,Mathematical Technicians,15302,Modify standard formulas so that they conform to project needs and data processing methods.,,,03/2003,Analyst,15,Computer and Mathematical Occupations
